Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
TEX\STONE\ST17\ST0883.DTX;0;DTX_VERSION_LT2;128;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0884.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0885.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0886.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0887.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;0;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0889.DTX;0;DTX_VERSION_LT2;128;32;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST17\ST0890.DTX;0;DTX_VERSION_LT2;128;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST17\ST0891.DTX;0;DTX_VERSION_LT2;64;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST17\ST0892.DTX;0;DTX_VERSION_LT2;64;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST17\ST0893.DTX;0;DTX_VERSION_LT2;64;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0894.DTX;0;DTX_VERSION_LT2;64;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0895.DTX;0;DTX_VERSION_LT2;64;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0896.DTX;0;DTX_VERSION_LT2;64;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0897.DTX;0;DTX_VERSION_LT2;128;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0898.DTX;0;DTX_VERSION_LT2;64;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0899.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST17\ST0900.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST18\ST0901.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0902.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0903.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0904.DTX;0;DTX_VERSION_LT2;128;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0905.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0906.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0907.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0908.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0909.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0910.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0911.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0912.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0913.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0914.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0915.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0916.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0917.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0918.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0919.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0920.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0921.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0922.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0923.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0924.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST18\ST0925.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_8P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
TEX\STONE\ST18\ST0926.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
TEX\STONE\ST18\ST0927.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST18\ST0928.DTX;0;DTX_VERSION_LT2;128;512;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0929.DTX;0;DTX_VERSION_LT2;128;512;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0930.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0931.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0932.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0933.DTX;0;DTX_VERSION_LT2;128;64;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0934.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0935.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0936.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0937.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0938.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0939.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0940.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0941.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0942.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0943.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0944.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0945.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0946.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0947.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0948.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST18\ST0949.DTX;0;DTX_VERSION_LT2;128;512;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0025.dtx;
TEX\STONE\ST19\ST0951.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
TEX\STONE\ST19\ST0952.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
TEX\STONE\ST19\ST0953.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0954.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
TEX\STONE\ST19\ST0955.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
TEX\STONE\ST19\ST0956.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0957.DTX;0;DTX_VERSION_LT2;32;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0958.DTX;0;DTX_VERSION_LT2;256;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
TEX\STONE\ST19\ST0959.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0960.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0961.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0962.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0001.dtx;
TEX\STONE\ST19\ST0963.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT1;0;0;0;3.0;0;Detailtex Tex\DetailTex\Dtl0022.dtx;
TEX\STONE\ST19\ST0964.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0018.dtx;
TEX\STONE\ST19\ST0965.DTX;0;DTX_VERSION_LT2;128;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;11;1;BPP_S3TC_DXT1;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0018.dtx;
TEX\STONE\ST19\ST0966.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT5;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0006.dtx;
TEX\STONE\ST19\ST0967.DTX;0;DTX_VERSION_LT2;128;256;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;10;1;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0029.dtx;
TEX\STONE\ST19\ST0968.DTX;0;DTX_VERSION_LT2;128;256;4;'0000100000000001;;;DTX_SECTIONSFIXED ;;;;;;;;DTX_PREFER5551 ;0;10;1;BPP_32;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0029.dtx;
TEX\STONE\ST19\ST0969.DTX;0;DTX_VERSION_LT2;256;256;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT5;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
TEX\STONE\ST19\ST0970.DTX;0;DTX_VERSION_LT2;128;128;4;'0000101000000001;;;DTX_SECTIONSFIXED ;;DTX_PREFER16BIT ;;;;;;DTX_PREFER5551 ;0;10;1;BPP_S3TC_DXT5;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0015.dtx;
